"","date","Country","cases_total","cases_recovered","cases_fatal","cases_active","day","Population","GDP_per_Capita","health_exp_percgdp","Hosp_beds","PP","Haz"
"28712",2020-03-29,"France",40295,7226,2608,30461,29,65273000,40496.4,11.26,5.9,466.670752072067,0.0000000000398786634842417
"28713",2020-03-30,"France",44649,7964,3026,33659,30,65273000,40496.4,11.26,5.9,515.664976330183,0.0000000000667044567122438
"28714",2020-03-31,"France",52278,9513,3526,39239,31,65273000,40496.4,11.26,5.9,601.152084322767,0.000000000116878341827558
"28715",2020-04-01,"France",57122,11053,4778,41291,32,65273000,40496.4,11.26,5.9,632.589278874879,0.0000000000742113891538478
"28716",2020-04-02,"France",59228,12548,5387,41293,33,65273000,40496.4,11.26,5.9,632.619919415378,0.000000000032264489174865
"28717",2020-04-03,"France",64452,14135,6509,43808,34,65273000,40496.4,11.26,5.9,671.15039909304,0.0000000000800330918627655
"28718",2020-04-04,"France",47378,15572,7562,24244,35,65273000,40496.4,11.26,5.9,371.424631930507,-0.000000000261578294430975
"28719",2020-04-05,"France",48233,16349,8081,23803,36,65273000,40496.4,11.26,5.9,364.668392750448,0.0000000000130988310730592
"28720",2020-04-06,"France",50887,17428,8914,24545,37,65273000,40496.4,11.26,5.9,376.036033275627,0.00000000004065999727405
"28721",2020-04-07,"France",47396,19523,10330,17543,38,65273000,40496.4,11.26,5.9,268.763500988157,-0.0000000000534830634800742
"28722",2020-04-08,"France",51251,21452,10874,18925,39,65273000,40496.4,11.26,5.9,289.936114473059,0.000000000059059641858454
"28723",2020-04-09,"France",55035,23413,12214,19408,40,65273000,40496.4,11.26,5.9,297.3358050036,0.0000000000579719026732414
"28724",2020-04-10,"France",56600,25195,13199,18206,41,65273000,40496.4,11.26,5.9,278.92084016362,0.0000000000239762229613631
"28725",2020-04-11,"France",58045,26663,13835,17547,42,65273000,40496.4,11.26,5.9,268.824782069156,0.000000000022137790530311
"28726",2020-04-12,"France",108791,27469,14396,66926,43,65273000,40496.4,11.26,5.9,1025.32440672253,0.000000000777442435380307
"28727",2020-04-13,"France",111932,28001,14969,68962,44,65273000,40496.4,11.26,5.9,1056.51647695065,0.0000000000481209689364098
"28728",2020-04-14,"France",129380,28805,15712,84863,45,65273000,40496.4,11.26,5.9,1300.12409418902,0.00000000026730807584429
"28729",2020-04-15,"France",132588,30955,17150,84483,46,65273000,40496.4,11.26,5.9,1294.30239149419,0.000000000049147427060444
"28730",2020-04-16,"France",145166,32812,17903,94451,47,65273000,40496.4,11.26,5.9,1447.01484534187,0.000000000192698359627614
"28731",2020-04-17,"France",147057,34420,18664,93973,48,65273000,40496.4,11.26,5.9,1439.69175616258,0.0000000000289706311072011
"28732",2020-04-18,"France",150863,35983,19305,95575,49,65273000,40496.4,11.26,5.9,1464.23482910239,0.00000000005830894870462
"28733",2020-04-19,"France",151955,36578,19694,95683,50,65273000,40496.4,11.26,5.9,1465.88941828934,0.0000000000167297351514741
"28734",2020-04-20,"France",154402,37409,20241,96752,51,65273000,40496.4,11.26,5.9,1482.26678718613,0.0000000000374887013893697
"28735",2020-04-21,"France",157068,39181,20769,97118,52,65273000,40496.4,11.26,5.9,1487.87400609747,0.0000000000408438405836297
"28736",2020-04-22,"France",158868,40657,21313,96898,53,65273000,40496.4,11.26,5.9,1484.50354664256,0.0000000000275764865163394
"28737",2020-04-23,"France",157158,42088,21829,93241,54,65273000,40496.4,11.26,5.9,1428.4773183399,-0.0000000000261976621898361
"28738",2020-04-24,"France",159969,43493,22219,94257,55,65273000,40496.4,11.26,5.9,1444.04271291346,0.0000000000430652797770764
"28739",2020-04-25,"France",161647,44594,22588,94465,56,65273000,40496.4,11.26,5.9,1447.22932912537,0.0000000000257074135424376
"28740",2020-04-26,"France",162280,44903,22830,94547,57,65273000,40496.4,11.26,5.9,1448.48559128583,0.00000000000969773109208628
"28741",2020-04-27,"France",165966,45513,23267,97186,58,65273000,40496.4,11.26,5.9,1488.91578447444,0.0000000000564705162834891
"28742",2020-04-28,"France",169098,46886,23634,98578,59,65273000,40496.4,11.26,5.9,1510.24160066184,0.0000000000479830865459508
"28743",2020-04-29,"France",167643,48228,24060,95355,60,65273000,40496.4,11.26,5.9,1460.86436964748,-0.000000000022290993270371
"28744",2020-04-30,"France",168861,49476,24349,95036,61,65273000,40496.4,11.26,5.9,1455.97720343787,0.0000000000186600892122464
"28745",2020-05-01,"France",169387,50212,24566,94609,62,65273000,40496.4,11.26,5.9,1449.4354480413,0.0000000000080584621721845
"28746",2020-05-02,"France",170179,50663,24763,94753,63,65273000,40496.4,11.26,5.9,1451.64156695724,0.0000000000121336540692919
"28747",2020-05-03,"France",170540,50885,24898,94757,64,65273000,40496.4,11.26,5.9,1451.70284803824,0.00000000000553061757454371
"28748",2020-05-04,"France",171102,51476,25204,94422,65,65273000,40496.4,11.26,5.9,1446.57055750463,0.00000000000860999190282639
"28749",2020-05-05,"France",172219,52842,25537,93840,66,65273000,40496.4,11.26,5.9,1437.65416021939,0.0000000000171127419139175
"28750",2020-05-06,"France",176355,54079,25812,96464,67,65273000,40496.4,11.26,5.9,1477.85454935425,0.0000000000633646379234089
"28751",2020-05-07,"France",177096,55191,25991,95914,68,65273000,40496.4,11.26,5.9,1469.42840071699,0.0000000000113523202857299
"28752",2020-05-08,"France",177627,55892,26233,95502,69,65273000,40496.4,11.26,5.9,1463.11644937417,0.00000000000813506352465808
"28753",2020-05-09,"France",178156,56148,26313,95695,70,65273000,40496.4,11.26,5.9,1466.07326153233,0.00000000000810442298414125
"28754",2020-05-10,"France",178405,56327,26383,95695,71,65273000,40496.4,11.26,5.9,1466.07326153233,0.00000000000381474730256875
"28755",2020-05-11,"France",178719,56835,26646,95238,72,65273000,40496.4,11.26,5.9,1459.07189802828,0.00000000000481056487153554
"28756",2020-05-12,"France",179472,57898,26994,94580,73,65273000,40496.4,11.26,5.9,1448.99116020407,0.0000000000115361635296435
"28757",2020-05-13,"France",179993,58786,27079,94128,74,65273000,40496.4,11.26,5.9,1442.06639805126,0.00000000000798186082203482
"28758",2020-05-14,"France",180635,59719,27430,93486,75,65273000,40496.4,11.26,5.9,1432.23078455104,0.00000000000983561352744099
"28759",2020-05-15,"France",181148,60562,27532,93054,76,65273000,40496.4,11.26,5.9,1425.61242780323,0.00000000000785929865983939
"28760",2020-05-16,"France",181563,60562,27630,93371,77,65273000,40496.4,11.26,5.9,1430.46895347234,0.00000000000635791217125552
"28761",2020-05-17,"France",181703,61327,28113,92263,78,65273000,40496.4,11.26,5.9,1413.49409403582,0.00000000000214483784091008
"28762",2020-05-18,"France",182147,61843,28242,92062,79,65273000,40496.4,11.26,5.9,1410.41471971566,0.00000000000680220000978966
"28763",2020-05-19,"France",182648,62678,28025,91945,80,65273000,40496.4,11.26,5.9,1408.62224809646,0.00000000000767545541651076
"28764",2020-05-20,"France",183130,63472,28136,91522,81,65273000,40496.4,11.26,5.9,1402.14177378089,0.00000000000738437028100899
"28765",2020-05-21,"France",183397,63976,28218,91203,82,65273000,40496.4,11.26,5.9,1397.25460757128,0.00000000000409051216812752
"28766",2020-05-22,"France",184153,64327,28366,91460,83,65273000,40496.4,11.26,5.9,1401.19191702542,0.0000000000115821243413492
"28767",2020-05-23,"France",184699,64665,28452,91582,84,65273000,40496.4,11.26,5.9,1403.06098999586,0.00000000000836486757993325
"28768",2020-05-24,"France",184260,64735,28372,91153,85,65273000,40496.4,11.26,5.9,1396.4885940588,-0.00000000000672559865854578
"28769",2020-05-25,"France",184585,65317,28461,90807,86,65273000,40496.4,11.26,5.9,1391.18778055245,0.00000000000497908784518966
"28770",2020-05-26,"France",184840,65997,28598,90245,87,65273000,40496.4,11.26,5.9,1382.57778867219,0.00000000000390666892470254
"28771",2020-05-27,"France",185012,66702,28599,89711,88,65273000,40496.4,11.26,5.9,1374.39676435892,0.00000000000263508649039454
"28772",2020-05-28,"France",188355,67309,28666,92380,89,65273000,40496.4,11.26,5.9,1415.28656565502,0.0000000000512156635920936
"28773",2020-05-29,"France",188949,67921,28717,92311,90,65273000,40496.4,11.26,5.9,1414.2294670078,0.00000000000910024055458584
"28774",2020-05-30,"France",190744,68386,28774,93584,91,65273000,40496.4,11.26,5.9,1433.7321710355,0.0000000000274998851783347
"28775",2020-05-31,"France",190975,68473,28805,93697,92,65273000,40496.4,11.26,5.9,1435.4633615737,0.00000000000353898243800434
"28776",2020-06-01,"France",191382,68558,28837,93987,93,65273000,40496.4,11.26,5.9,1439.90623994607,0.00000000000623535000985605
"88283",2020-03-02,"United Kingdom",134,0,8,126,2,67886000,42328.9,10,2.5,1.8560527943906,0.000000000000589223109331511
"88284",2020-03-03,"United Kingdom",189,0,8,181,3,67886000,42328.9,10,2.5,2.66623456971982,0.000000000000810181775331484
"88285",2020-03-04,"United Kingdom",246,0,8,238,4,67886000,42328.9,10,2.5,3.50587750051557,0.000000000000839642930798788
"88286",2020-03-05,"United Kingdom",295,0,8,287,5,67886000,42328.9,10,2.5,4.22767580944525,0.000000000000721798308932813
"88287",2020-03-06,"United Kingdom",374,1,8,365,6,67886000,42328.9,10,2.5,5.37666087263942,0.00000000000116371564093385
"88288",2020-03-07,"United Kingdom",429,2,18,409,7,67886000,42328.9,10,2.5,6.02480629290281,0.000000000000810181775334348
"88289",2020-03-08,"United Kingdom",483,2,18,463,8,67886000,42328.9,10,2.5,6.82025749049878,0.000000000000795451197601629
"88290",2020-03-09,"United Kingdom",630,3,18,609,9,67886000,42328.9,10,2.5,8.97092183955455,0.00000000000216539492680912
"88291",2020-03-10,"United Kingdom",889,7,19,863,10,67886000,42328.9,10,2.5,12.7124885838023,0.00000000000381521963296397
"88292",2020-03-11,"United Kingdom",1301,7,19,1275,11,67886000,42328.9,10,2.5,18.7814866099048,0.00000000000606899802621889
"88293",2020-03-12,"United Kingdom",1790,9,19,1762,12,67886000,42328.9,10,2.5,25.9552779660018,0.00000000000720325251175344
"88294",2020-03-13,"United Kingdom",2270,10,19,2241,13,67886000,42328.9,10,2.5,33.0112247002327,0.00000000000707067731220061
"88295",2020-03-14,"United Kingdom",2634,29,19,2586,14,67886000,42328.9,10,2.5,38.093274018207,0.00000000000536193029511421
"88296",2020-03-15,"United Kingdom",3077,43,19,3015,15,67886000,42328.9,10,2.5,44.412691865775,0.00000000000652564593612938
"88297",2020-03-16,"United Kingdom",3692,66,21,3605,16,67886000,42328.9,10,2.5,53.1037327283976,0.00000000000905930530644679
"88298",2020-03-17,"United Kingdom",4462,83,53,4326,17,67886000,42328.9,10,2.5,63.7244792740771,0.0000000000113425448553547
"88299",2020-03-18,"United Kingdom",5468,118,68,5282,18,67886000,42328.9,10,2.5,77.8069115870724,0.0000000000148189612008519
"88300",2020-03-19,"United Kingdom",6534,164,68,6302,19,67886000,42328.9,10,2.5,92.8321008749963,0.0000000000157027958651652
"88301",2020-03-20,"United Kingdom",7792,196,68,7528,20,67886000,42328.9,10,2.5,110.891789175971,0.0000000000185310667905664
"88302",2020-03-21,"United Kingdom",9007,254,68,8685,21,67886000,42328.9,10,2.5,127.935067613352,0.0000000000178976519482839
"88303",2020-03-22,"United Kingdom",10395,289,67,10039,22,67886000,42328.9,10,2.5,147.880269864184,0.0000000000204460418968939
"88304",2020-03-23,"United Kingdom",12744,365,67,12312,23,67886000,42328.9,10,2.5,181.362873051881,0.0000000000346021271019204
"88305",2020-03-24,"United Kingdom",15126,513,140,14473,24,67886000,42328.9,10,2.5,213.195651533453,0.0000000000350882361684404
"88306",2020-03-25,"United Kingdom",17843,704,140,16999,25,67886000,42328.9,10,2.5,250.405090887665,0.0000000000400229797117834
"88307",2020-03-26,"United Kingdom",20970,886,150,19934,26,67886000,42328.9,10,2.5,293.639336534779,0.0000000000460625165861287
"88308",2020-03-27,"United Kingdom",24219,1174,151,22894,27,67886000,42328.9,10,2.5,337.241846625225,0.0000000000478596470724319
"88309",2020-03-28,"United Kingdom",27062,1466,151,25445,28,67886000,42328.9,10,2.5,374.819550422768,0.0000000000418790325123491
"88310",2020-03-29,"United Kingdom",29954,1679,151,28124,29,67886000,42328.9,10,2.5,414.282768170168,0.0000000000426008308233813
"88311",2020-03-30,"United Kingdom",34281,2053,171,32057,30,67886000,42328.9,10,2.5,472.218130395074,0.0000000000637392098839973
"88312",2020-03-31,"United Kingdom",38815,2457,179,36179,31,67886000,42328.9,10,2.5,532.937571811566,0.0000000000667884394807824
"88313",2020-04-01,"United Kingdom",43789,3130,179,40480,32,67886000,42328.9,10,2.5,596.293786642312,0.0000000000732698936924906
"88314",2020-04-02,"United Kingdom",48718,3787,192,44739,33,67886000,42328.9,10,2.5,659.031317208261,0.0000000000726070176993381
"88315",2020-04-03,"United Kingdom",53699,4524,208,48967,34,67886000,42328.9,10,2.5,721.312199864479,0.0000000000733730077474009
"88316",2020-04-04,"United Kingdom",57772,5281,215,52276,35,67886000,42328.9,10,2.5,770.055681583832,0.0000000000599976431586216
"88317",2020-04-05,"United Kingdom",61422,5882,229,55311,36,67886000,42328.9,10,2.5,814.762985004272,0.0000000000537666087750413
"88318",2020-04-06,"United Kingdom",66738,6452,287,59999,37,67886000,42328.9,10,2.5,883.819933417789,0.0000000000783077513069868
"88319",2020-04-07,"United Kingdom",72224,7557,325,64342,38,67886000,42328.9,10,2.5,947.794832513331,0.0000000000808119495306332
"88320",2020-04-08,"United Kingdom",77387,8589,345,68453,39,67886000,42328.9,10,2.5,1008.35223757476,0.0000000000760539729235128
"88321",2020-04-09,"United Kingdom",82293,9706,359,72228,40,67886000,42328.9,10,2.5,1063.96016851781,0.0000000000722682144469724
"88322",2020-04-10,"United Kingdom",86660,10829,588,75243,41,67886000,42328.9,10,2.5,1108.37286038358,0.0000000000643284330432593
"88323",2020-04-11,"United Kingdom",90273,11673,622,77978,42,67886000,42328.9,10,2.5,1148.66099048405,0.0000000000532215774210363
"88324",2020-04-12,"United Kingdom",93812,12330,626,80856,43,67886000,42328.9,10,2.5,1191.05559320037,0.0000000000521315146700433
"88325",2020-04-13,"United Kingdom",98017,13055,304,84658,44,67886000,42328.9,10,2.5,1247.06124974222,0.0000000000619420794577877
"88326",2020-04-14,"United Kingdom",102365,14135,323,87907,45,67886000,42328.9,10,2.5,1294.92089679757,0.0000000000640485520807873
"88327",2020-04-15,"United Kingdom",107465,15019,368,92078,46,67886000,42328.9,10,2.5,1356.36213652299,0.0000000000751259465585453
"88328",2020-04-16,"United Kingdom",112808,16059,375,96374,47,67886000,42328.9,10,2.5,1419.64469846507,0.0000000000787054769595882
"88329",2020-04-17,"United Kingdom",117798,16973,394,100431,48,67886000,42328.9,10,2.5,1479.4066523289,0.0000000000735055830165102
"88330",2020-04-18,"United Kingdom",122534,18081,414,104039,49,67886000,42328.9,10,2.5,1532.5545767905,0.000000000069764016270637
"88331",2020-04-19,"United Kingdom",126394,18514,436,107444,50,67886000,42328.9,10,2.5,1582.71219397225,0.0000000000568600301562438
"88332",2020-04-20,"United Kingdom",131260,19090,446,111724,51,67886000,42328.9,10,2.5,1645.75906667059,0.0000000000716789913886307
"88333",2020-04-21,"United Kingdom",136035,20314,638,115083,52,67886000,42328.9,10,2.5,1695.23907727661,0.0000000000703385088172598
"88334",2020-04-22,"United Kingdom",141540,21171,683,119686,53,67886000,42328.9,10,2.5,1763.0439265828,0.0000000000810918305906629
"88335",2020-04-23,"United Kingdom",146708,21855,712,124141,54,67886000,42328.9,10,2.5,1828.66865038447,0.0000000000761276258899999
"88336",2020-04-24,"United Kingdom",151689,22873,724,128092,55,67886000,42328.9,10,2.5,1886.86916300857,0.0000000000733730078533111
"88337",2020-04-25,"United Kingdom",155453,23689,774,130990,56,67886000,42328.9,10,2.5,1929.55837727956,0.000000000055445894714952
"88338",2020-04-26,"United Kingdom",158926,24053,778,134095,57,67886000,42328.9,10,2.5,1975.29682114133,0.000000000051159296587375
"88339",2020-04-27,"United Kingdom",163630,24376,807,138447,58,67886000,42328.9,10,2.5,2039.40429543647,0.0000000000692926378242694
"88340",2020-04-28,"United Kingdom",168357,25347,813,142197,59,67886000,42328.9,10,2.5,2094.64396193619,0.0000000000696314411177996
"88341",2020-04-29,"United Kingdom",173807,26118,857,146832,60,67886000,42328.9,10,2.5,2162.92018972984,0.0000000000802816488518032
"88342",2020-04-30,"United Kingdom",178771,26754,859,151158,61,67886000,42328.9,10,2.5,2226.64466900392,0.0000000000731225880604572
"88343",2020-05-01,"United Kingdom",183501,27454,892,155155,62,67886000,42328.9,10,2.5,2285.52278820375,0.0000000000696756328666522
"88344",2020-05-02,"United Kingdom",186731,28039,896,157796,63,67886000,42328.9,10,2.5,2324.42624399729,0.0000000000475797662093011
"88345",2020-05-03,"United Kingdom",189708,28292,901,160515,64,67886000,42328.9,10,2.5,2364.47868485402,0.0000000000438529300344585
"88346",2020-05-04,"United Kingdom",193091,28565,910,163616,65,67886000,42328.9,10,2.5,2410.15820640486,0.0000000000498335446133578
"88347",2020-05-05,"United Kingdom",196780,29290,926,166564,66,67886000,42328.9,10,2.5,2453.5839495625,0.000000000054341101415509
"88348",2020-05-06,"United Kingdom",200616,29937,934,169745,67,67886000,42328.9,10,2.5,2500.441917332,0.0000000000565064963517678
"88349",2020-05-07,"United Kingdom",204387,30395,970,173022,68,67886000,42328.9,10,2.5,2548.71402056389,0.0000000000555490087993621
"88350",2020-05-08,"United Kingdom",207439,30975,997,175467,69,67886000,42328.9,10,2.5,2584.7302831217,0.0000000000449577233792827
"88351",2020-05-09,"United Kingdom",209589,31250,1001,177338,70,67886000,42328.9,10,2.5,2612.29119406063,0.0000000000316707422242854
"88352",2020-05-10,"United Kingdom",211911,31467,1002,179442,71,67886000,42328.9,10,2.5,2643.28432961141,0.0000000000342044016033982
"88353",2020-05-11,"United Kingdom",215500,31655,1015,182830,72,67886000,42328.9,10,2.5,2693.19152697169,0.0000000000528680436524919
"88354",2020-05-12,"United Kingdom",218895,32270,1023,185602,73,67886000,42328.9,10,2.5,2734.02468844828,0.000000000050010311565669
"88355",2020-05-13,"United Kingdom",222195,32718,1032,188445,74,67886000,42328.9,10,2.5,2775.90372094394,0.0000000000486109066788601
"88356",2020-05-14,"United Kingdom",224813,33071,1043,190699,75,67886000,42328.9,10,2.5,2809.1064431547,0.000000000038564652633383
"88357",2020-05-15,"United Kingdom",227334,33422,1047,192865,76,67886000,42328.9,10,2.5,2841.01287452494,0.0000000000371357865899041
"88358",2020-05-16,"United Kingdom",229406,33833,1058,194515,77,67886000,42328.9,10,2.5,2865.31832778482,0.0000000000305217571664537
"88359",2020-05-17,"United Kingdom",231232,33900,1058,196274,78,67886000,42328.9,10,2.5,2891.22941401762,0.00000000002689803503255
"88360",2020-05-18,"United Kingdom",233809,34046,1090,198673,79,67886000,42328.9,10,2.5,2926.56806999971,0.0000000000379606989493497
"88361",2020-05-19,"United Kingdom",236867,34547,1099,201221,80,67886000,42328.9,10,2.5,2964.10158206405,0.0000000000450461068654794
"88362",2020-05-20,"United Kingdom",239579,34876,1116,203587,81,67886000,42328.9,10,2.5,2998.95412898094,0.0000000000399493269535842
"88363",2020-05-21,"United Kingdom",242133,35149,1134,205850,82,67886000,42328.9,10,2.5,3032.2894263913,0.000000000037621895664931
"88364",2020-05-22,"United Kingdom",244174,35440,1142,207592,83,67886000,42328.9,10,2.5,3057.95009280264,0.0000000000300651092617199
"88365",2020-05-23,"United Kingdom",245682,35660,1149,208873,84,67886000,42328.9,10,2.5,3076.81996287894,0.0000000000222137113021464
"88366",2020-05-24,"United Kingdom",247037,36039,1151,209847,85,67886000,42328.9,10,2.5,3091.16754559114,0.0000000000199599329011997
"88367",2020-05-25,"United Kingdom",248650,36143,1161,211346,86,67886000,42328.9,10,2.5,3113.24868161329,0.000000000023760421970775
"88368",2020-05-26,"United Kingdom",250309,36274,1161,212874,87,67886000,42328.9,10,2.5,3135.75700438971,0.000000000024438028549584
"88369",2020-05-27,"United Kingdom",252118,36696,1166,214256,88,67886000,42328.9,10,2.5,3156.11466281708,0.0000000000266476152184301
"88370",2020-05-28,"United Kingdom",253854,37039,1167,215648,89,67886000,42328.9,10,2.5,3176.61962702177,0.0000000000255722830405625
"88371",2020-05-29,"United Kingdom",255362,37313,1172,216877,90,67886000,42328.9,10,2.5,3194.72350705595,0.0000000000222137113053139
"88372",2020-05-30,"United Kingdom",256469,37467,1187,217815,91,67886000,42328.9,10,2.5,3208.54078896974,0.0000000000163067496123232
"88373",2020-05-31,"United Kingdom",257539,37527,1190,218822,92,67886000,42328.9,10,2.5,3223.37448074714,0.000000000015761718234382
"88374",2020-06-01,"United Kingdom",258983,37613,1221,220149,93,67886000,42328.9,10,2.5,3242.92195739917,0.0000000000212709543279736
"88375",2020-06-02,"United Kingdom",260453,37863,1224,221366,94,67886000,42328.9,10,2.5,3260.84907050055,0.0000000000216539493509683
"88376",2020-06-03,"United Kingdom",261802,38117,1212,222473,95,67886000,42328.9,10,2.5,3277.15582005126,0.0000000000198715494388005
"88377",2020-06-04,"United Kingdom",263040,38247,1219,223574,96,67886000,42328.9,10,2.5,3293.37418613558,0.0000000000182364553044356
"88378",2020-06-05,"United Kingdom",264150,38505,1228,224417,97,67886000,42328.9,10,2.5,3305.79206316472,0.00000000001635094134754
"88379",2020-06-06,"United Kingdom",264944,38648,1230,225066,98,67886000,42328.9,10,2.5,3315.3522081136,0.0000000000116960787658546
"88380",2020-06-07,"United Kingdom",265662,38702,1239,225721,99,67886000,42328.9,10,2.5,3325.00073652889,0.0000000000105765548538696
"88381",2020-06-08,"United Kingdom",266756,38749,1255,226752,100,67886000,42328.9,10,2.5,3340.18796217188,0.0000000000161152521035094
"88382",2020-06-09,"United Kingdom",267915,38946,1257,227712,101,67886000,42328.9,10,2.5,3354.3293167958,0.0000000000170727396602251
"88383",2020-06-10,"United Kingdom",269101,39110,1269,228722,102,67886000,42328.9,10,2.5,3369.2072003064,0.000000000017470465260898
"88384",2020-06-11,"United Kingdom",270108,39186,1278,229644,103,67886000,42328.9,10,2.5,3382.78879297646,0.0000000000148336918364125
"88385",2020-06-12,"United Kingdom",271162,39317,1282,230563,104,67886000,42328.9,10,2.5,3396.32619391333,0.0000000000155260289928714
"88386",2020-06-13,"United Kingdom",272050,39424,1283,231343,105,67886000,42328.9,10,2.5,3407.81604454527,0.0000000000130807530795542
"88387",2020-06-14,"United Kingdom",272857,39451,1283,232123,106,67886000,42328.9,10,2.5,3419.30589517721,0.00000000001188757627852
"88388",2020-06-15,"United Kingdom",273888,39480,1284,233124,107,67886000,42328.9,10,2.5,3434.0512034882,0.000000000015187225704263
"88389",2020-06-16,"United Kingdom",274971,39600,1293,234078,108,67886000,42328.9,10,2.5,3448.10417464573,0.0000000000159532157497374
"88390",2020-06-17,"United Kingdom",275970,39710,1304,234956,109,67886000,42328.9,10,2.5,3461.03762189553,0.0000000000147158472153483
"88391",2020-06-18,"United Kingdom",276990,39777,1313,235900,110,67886000,42328.9,10,2.5,3474.94328727573,0.00000000001502518934923
"88392",2020-06-19,"United Kingdom",277974,39861,1319,236794,111,67886000,42328.9,10,2.5,3488.11242376926,0.000000000014494888548879
"88393",2020-06-20,"United Kingdom",278640,39932,1319,237389,112,67886000,42328.9,10,2.5,3496.87711752055,0.00000000000981056481061803
"88394",2020-06-21,"United Kingdom",279264,39963,1319,237982,113,67886000,42328.9,10,2.5,3505.61235011637,0.00000000000919188054336625
"88395",2020-06-22,"United Kingdom",280156,39976,1322,238858,114,67886000,42328.9,10,2.5,3518.51633621071,0.0000000000131396753922924
"88396",2020-06-23,"United Kingdom",281038,40070,1330,239638,115,67886000,42328.9,10,2.5,3530.00618684265,0.0000000000129923696145207
"88397",2020-06-24,"United Kingdom",281815,40157,1345,240313,116,67886000,42328.9,10,2.5,3539.9493268126,0.0000000000114456589462563
"88398",2020-06-25,"United Kingdom",282512,40256,1361,240895,117,67886000,42328.9,10,2.5,3548.52252305335,0.000000000010267212722809
"88399",2020-06-26,"United Kingdom",283151,40333,1363,241455,118,67886000,42328.9,10,2.5,3556.77164658398,0.00000000000941283921081305
"88400",2020-06-27,"United Kingdom",283785,40373,1364,242048,119,67886000,42328.9,10,2.5,3565.5068791798,0.00000000000933918632192677
"88401",2020-06-28,"United Kingdom",284192,40404,1364,242424,120,67886000,42328.9,10,2.5,3571.04557640751,0.00000000000599534516253468
"88402",2020-06-29,"United Kingdom",284812,40425,1368,243019,121,67886000,42328.9,10,2.5,3579.8102701588,0.00000000000913295823293722
"88403",2020-06-30,"United Kingdom",285216,40479,1370,243367,122,67886000,42328.9,10,2.5,3584.93651120997,0.00000000000595115342923967
"88404",2020-07-01,"United Kingdom",285279,40576,1372,243331,123,67886000,42328.9,10,2.5,3584.40621041157,0.000000000000928026401095166
"88405",2020-07-02,"United Kingdom",285285,40617,1373,243295,124,67886000,42328.9,10,2.5,3583.87590961318,0.000000000000088383466770976
"88406",2020-07-03,"United Kingdom",285787,40666,1375,243746,125,67886000,42328.9,10,2.5,3590.51940017088,0.00000000000739475005322634
"88407",2020-07-04,"United Kingdom",286412,40698,1375,244339,126,67886000,42328.9,10,2.5,3599.2546327667,0.00000000000920661112212951
"88408",2020-07-05,"United Kingdom",286931,40717,1375,244839,127,67886000,42328.9,10,2.5,3606.61992163333,0.00000000000764516987587479
"88409",2020-07-06,"United Kingdom",287290,40728,1375,245187,128,67886000,42328.9,10,2.5,3611.7461626845,0.00000000000528827742861959
"88410",2020-07-07,"United Kingdom",287874,40782,1375,245717,129,67886000,42328.9,10,2.5,3619.55336888313,0.00000000000860265743270308
"88411",2020-07-08,"United Kingdom",288511,40839,1378,246294,130,67886000,42328.9,10,2.5,3628.05291223522,0.00000000000938337805596453
"88412",2020-07-09,"United Kingdom",289154,40870,1378,246906,131,67886000,42328.9,10,2.5,3637.06802580797,0.00000000000947176152282942
"88413",2020-07-10,"United Kingdom",289678,40904,1378,247396,132,67886000,42328.9,10,2.5,3644.28600889727,0.00000000000771882276516474
"88414",2020-07-11,"United Kingdom",290504,40921,1378,248205,133,67886000,42328.9,10,2.5,3656.20304628348,0.0000000000121674572597398
"88415",2020-07-12,"United Kingdom",291154,40930,1378,248846,134,67886000,42328.9,10,2.5,3665.64534661049,0.00000000000957487556768352
"88416",2020-07-13,"United Kingdom",291691,40940,1384,249367,135,67886000,42328.9,10,2.5,3673.31997760952,0.0000000000079103202767488
"88417",2020-07-14,"United Kingdom",292931,40984,1385,250562,136,67886000,42328.9,10,2.5,3690.92301800077,0.000000000018265916468059
"88418",2020-07-15,"United Kingdom",293469,41010,1386,251073,137,67886000,42328.9,10,2.5,3698.45034322246,0.00000000000792505085475292
"88419",2020-07-16,"United Kingdom",294116,41034,1403,251679,138,67886000,42328.9,10,2.5,3707.37707332882,0.00000000000953068383471005
"88420",2020-07-17,"United Kingdom",294803,41060,1403,252340,139,67886000,42328.9,10,2.5,3717.1139852105,0.0000000000101199069466956
"88421",2020-07-18,"United Kingdom",295632,41069,1413,253150,140,67886000,42328.9,10,2.5,3729.04575317444,0.0000000000122116489940511
"88422",2020-07-19,"United Kingdom",296358,41080,1413,253865,141,67886000,42328.9,10,2.5,3739.57811625372,0.0000000000106943994810325
"88423",2020-07-20,"United Kingdom",296944,41090,1413,254441,142,67886000,42328.9,10,2.5,3748.06292902808,0.00000000000863211858944784
"88424",2020-07-21,"United Kingdom",297389,41115,1414,254860,143,67886000,42328.9,10,2.5,3754.23504109831,0.00000000000655510712001616
"88425",2020-07-22,"United Kingdom",297952,41132,1416,255404,144,67886000,42328.9,10,2.5,3762.2484753852,0.00000000000829331530022405
"88426",2020-07-23,"United Kingdom",298731,41141,1425,256165,145,67886000,42328.9,10,2.5,3773.45844504021,0.0000000000114751201047046
"88427",2020-07-24,"United Kingdom",299500,41173,1425,256902,146,67886000,42328.9,10,2.5,3784.31488082963,0.0000000000113278143268521
